open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,volume
81.99,82.0,82.37,81.21,8898.0,72830848.0,2021,10,11,15,0,2021-10-11 15:00,8898.0
81.1,79.71,81.81,78.79,12740.0,101726008.0,2021,10,12,15,0,2021-10-12 15:00,12740.0
79.9,80.35,82.13,79.5,15580.0,125525304.0,2021,10,13,15,0,2021-10-13 15:00,15580.0
79.65,79.13,80.2,79.03,11460.0,90896320.0,2021,10,14,15,0,2021-10-14 15:00,11460.0
79.14,79.75,80.7,78.54,13407.0,106842752.0,2021,10,15,15,0,2021-10-15 15:00,13407.0
79.75,77.25,79.75,76.5,20127.0,155715184.0,2021,10,18,15,0,2021-10-18 15:00,20127.0
77.18,76.95,77.68,76.31,13195.0,101624688.0,2021,10,19,15,0,2021-10-19 15:00,13195.0
77.4,77.43,78.75,77.11,16347.0,127425720.0,2021,10,20,15,0,2021-10-20 15:00,16347.0
77.3,75.61,77.47,75.51,18295.0,139540416.0,2021,10,21,15,0,2021-10-21 15:00,18295.0
76.46,75.78,76.93,75.61,16237.0,123859896.0,2021,10,22,15,0,2021-10-22 15:00,16237.0
75.45,76.1,76.23,73.88,17640.0,132053200.0,2021,10,25,15,0,2021-10-25 15:00,17640.0
76.0,79.02,81.18,75.72,39894.0,317375712.0,2021,10,26,15,0,2021-10-26 15:00,39894.0
78.2,74.97,79.59,74.35,26541.0,201839328.0,2021,10,27,15,0,2021-10-27 15:00,26541.0
74.79,74.33,76.33,73.9,13747.0,103186040.0,2021,10,28,15,0,2021-10-28 15:00,13747.0
74.42,76.61,77.89,74.34,19383.0,148050384.0,2021,10,29,15,0,2021-10-29 15:00,19383.0
76.0,79.88,80.2,74.87,25363.0,198817920.0,2021,11,1,15,0,2021-11-01 15:00,25363.0
79.86,78.75,81.0,78.15,19440.0,154713776.0,2021,11,2,15,0,2021-11-02 15:00,19440.0
78.61,78.81,80.48,78.21,14065.0,111343664.0,2021,11,3,15,0,2021-11-03 15:00,14065.0
83.0,84.38,86.88,81.7,52337.0,444335840.0,2021,11,4,15,0,2021-11-04 15:00,52337.0
85.89,85.1,90.9,84.59,78345.0,685203520.0,2021,11,5,15,0,2021-11-05 15:00,78345.0
83.98,81.89,84.67,81.63,33030.0,272172512.0,2021,11,8,15,0,2021-11-08 15:00,33030.0
81.5,85.0,86.5,81.35,31017.0,262039248.0,2021,11,9,15,0,2021-11-09 15:00,31017.0
84.51,83.95,86.0,82.97,22514.0,189658976.0,2021,11,10,15,0,2021-11-10 15:00,22514.0
83.98,84.22,85.65,82.77,27458.0,231121312.0,2021,11,11,15,0,2021-11-11 15:00,27458.0
85.5,85.67,88.7,84.5,35007.0,301867168.0,2021,11,12,15,0,2021-11-12 15:00,35007.0
85.68,86.4,88.13,85.56,25037.0,217359712.0,2021,11,15,15,0,2021-11-15 15:00,25037.0
86.1,82.96,86.7,82.85,23345.0,196503648.0,2021,11,16,15,0,2021-11-16 15:00,23345.0
82.7,83.02,84.09,82.62,14378.0,119733616.0,2021,11,17,15,0,2021-11-17 15:00,14378.0
83.98,83.2,85.77,82.8,22492.0,188424640.0,2021,11,18,15,0,2021-11-18 15:00,22492.0
83.35,83.75,84.74,82.5,17857.0,148973312.0,2021,11,19,15,0,2021-11-19 15:00,17857.0
83.61,86.67,86.83,83.02,29334.0,250700800.0,2021,11,22,15,0,2021-11-22 15:00,29334.0
85.99,85.98,87.27,85.5,20776.0,179110720.0,2021,11,23,15,0,2021-11-23 15:00,20776.0
85.7,95.54,95.81,85.41,97472.0,896049920.0,2021,11,24,15,0,2021-11-24 15:00,97472.0
95.0,100.94,103.58,94.1,113968.0,1142696704.0,2021,11,25,15,0,2021-11-25 15:00,113968.0
99.49,97.58,102.0,97.55,53938.0,533663456.0,2021,11,26,15,0,2021-11-26 15:00,53938.0
96.61,95.6,96.8,93.66,42782.0,407775968.0,2021,11,29,15,0,2021-11-29 15:00,42782.0
96.65,96.6,100.5,96.6,56734.0,556422656.0,2021,11,30,15,0,2021-11-30 15:00,56734.0
98.33,94.8,99.1,94.49,43774.0,420481376.0,2021,12,1,15,0,2021-12-01 15:00,43774.0
94.46,90.99,95.58,90.8,38013.0,351487712.0,2021,12,2,15,0,2021-12-02 15:00,38013.0
90.97,94.03,95.97,90.61,37664.0,350494528.0,2021,12,3,15,0,2021-12-03 15:00,37664.0
93.65,91.2,93.95,91.02,22357.0,206035168.0,2021,12,6,15,0,2021-12-06 15:00,22357.0
91.2,91.78,92.4,89.4,25166.0,227778320.0,2021,12,7,15,0,2021-12-07 15:00,25166.0
92.26,97.0,97.1,92.26,41101.0,390187968.0,2021,12,8,15,0,2021-12-08 15:00,41101.0
96.34,97.01,98.25,95.49,35631.0,345953408.0,2021,12,9,15,0,2021-12-09 15:00,35631.0
97.0,102.0,102.68,96.5,77570.0,780317440.0,2021,12,10,15,0,2021-12-10 15:00,77570.0
102.0,105.87,106.7,101.01,68019.0,712656960.0,2021,12,13,15,0,2021-12-13 15:00,68019.0
105.87,98.9,105.97,98.82,55958.0,565598400.0,2021,12,14,15,0,2021-12-14 15:00,55958.0
99.5,96.5,100.0,96.28,33332.0,325383008.0,2021,12,15,15,0,2021-12-15 15:00,33332.0
97.88,97.0,98.46,96.11,25598.0,248993888.0,2021,12,16,15,0,2021-12-16 15:00,25598.0
96.6,93.76,96.8,93.56,29060.0,274431072.0,2021,12,17,15,0,2021-12-17 15:00,29060.0
93.0,89.68,94.7,89.35,37294.0,339268768.0,2021,12,20,15,0,2021-12-20 15:00,37294.0
90.1,91.0,91.43,89.7,18551.0,168302688.0,2021,12,21,15,0,2021-12-21 15:00,18551.0
91.1,90.71,91.35,90.01,18033.0,163895744.0,2021,12,22,15,0,2021-12-22 15:00,18033.0
90.02,88.89,90.69,88.5,20587.0,183435728.0,2021,12,23,15,0,2021-12-23 15:00,20587.0
89.2,91.06,91.7,88.3,23410.0,210847072.0,2021,12,24,15,0,2021-12-24 15:00,23410.0
90.77,91.39,92.22,89.45,15951.0,144945824.0,2021,12,27,15,0,2021-12-27 15:00,15951.0
91.49,92.1,92.65,89.99,15453.0,141919152.0,2021,12,28,15,0,2021-12-28 15:00,15453.0
91.1,89.97,91.68,89.82,11593.0,104560288.0,2021,12,29,15,0,2021-12-29 15:00,11593.0
89.88,92.0,92.5,89.58,21282.0,193792288.0,2021,12,30,15,0,2021-12-30 15:00,21282.0
91.57,95.1,96.6,91.57,28565.0,270323776.0,2021,12,31,15,0,2021-12-31 15:00,28565.0
102.0,98.58,105.5,98.15,69344.0,704829824.0,2022,1,4,15,0,2022-01-04 15:00,69344.0
97.0,97.3,99.44,95.13,29375.0,285071072.0,2022,1,5,15,0,2022-01-05 15:00,29375.0
96.95,94.3,96.95,93.6,21750.0,206732816.0,2022,1,6,15,0,2022-01-06 15:00,21750.0
95.57,91.06,97.38,90.9,30394.0,284794272.0,2022,1,7,15,0,2022-01-07 15:00,30394.0
90.98,91.24,92.15,89.01,15493.0,140573232.0,2022,1,10,15,0,2022-01-10 15:00,15493.0
90.06,91.4,92.45,90.06,12512.0,114452944.0,2022,1,11,15,0,2022-01-11 15:00,12512.0
91.43,92.18,92.5,90.82,10171.0,93253520.0,2022,1,12,15,0,2022-01-12 15:00,10171.0
92.78,93.1,95.66,91.99,20880.0,196688768.0,2022,1,13,15,0,2022-01-13 15:00,20880.0
92.0,90.55,94.46,89.86,22646.0,207970640.0,2022,1,14,15,0,2022-01-14 15:00,22646.0
90.55,90.83,91.75,89.89,20547.0,186454080.0,2022,1,17,15,0,2022-01-17 15:00,20547.0
90.37,92.34,94.88,90.08,20674.0,192153520.0,2022,1,18,15,0,2022-01-18 15:00,20674.0
92.04,90.44,92.5,89.13,20486.0,184573664.0,2022,1,19,15,0,2022-01-19 15:00,20486.0
90.46,90.35,91.96,89.79,14677.0,133334744.0,2022,1,20,15,0,2022-01-20 15:00,14677.0
90.0,87.26,90.0,86.28,20372.0,178721312.0,2022,1,21,15,0,2022-01-21 15:00,20372.0
86.41,83.88,86.47,83.52,22389.0,189225168.0,2022,1,24,15,0,2022-01-24 15:00,22389.0
83.88,82.81,84.6,81.73,18887.0,156316464.0,2022,1,25,15,0,2022-01-25 15:00,18887.0
82.82,83.51,84.07,82.25,8917.0,74238168.0,2022,1,26,15,0,2022-01-26 15:00,8917.0
84.0,81.02,84.0,81.02,16277.0,133511952.0,2022,1,27,15,0,2022-01-27 15:00,16277.0
81.99,78.78,82.3,78.68,14869.0,119672624.0,2022,1,28,15,0,2022-01-28 15:00,14869.0
80.0,77.84,80.3,77.3,15096.0,118544288.0,2022,2,7,15,0,2022-02-07 15:00,15096.0
77.19,78.53,79.5,77.19,14060.0,110547664.0,2022,2,8,15,0,2022-02-08 15:00,14060.0
78.48,79.05,80.35,78.48,12176.0,96439976.0,2022,2,9,15,0,2022-02-09 15:00,12176.0
78.53,78.92,79.48,78.53,10032.0,79214368.0,2022,2,10,15,0,2022-02-10 15:00,10032.0
78.03,77.66,78.91,77.3,7952.0,62028780.0,2022,2,11,15,0,2022-02-11 15:00,7952.0
76.61,76.76,77.6,75.32,10025.0,76574504.0,2022,2,14,15,0,2022-02-14 15:00,10025.0
77.45,78.25,79.34,77.4,12166.0,95665968.0,2022,2,15,15,0,2022-02-15 15:00,12166.0
79.92,79.9,80.88,78.25,12455.0,99088216.0,2022,2,16,15,0,2022-02-16 15:00,12455.0
80.0,79.4,80.7,78.91,12530.0,99888144.0,2022,2,17,15,0,2022-02-17 15:00,12530.0
79.05,81.36,83.3,79.05,17729.0,144181184.0,2022,2,18,15,0,2022-02-18 15:00,17729.0
82.92,84.05,85.8,82.1,28478.0,239331440.0,2022,2,21,15,0,2022-02-21 15:00,28478.0
83.23,83.79,85.07,81.8,17991.0,150011024.0,2022,2,22,15,0,2022-02-22 15:00,17991.0
80.43,81.45,81.76,78.89,31095.0,250383328.0,2022,2,23,15,0,2022-02-23 15:00,31095.0
80.95,78.0,81.39,77.35,23653.0,187211664.0,2022,2,24,15,0,2022-02-24 15:00,23653.0
79.0,80.49,83.38,78.5,21718.0,176296432.0,2022,2,25,15,0,2022-02-25 15:00,21718.0
80.28,79.54,81.3,79.3,11451.0,91399672.0,2022,2,28,15,0,2022-02-28 15:00,11451.0
79.41,78.61,80.9,77.78,11863.0,93624448.0,2022,3,1,15,0,2022-03-01 15:00,11863.0
78.61,78.61,78.7,77.36,10913.0,85233016.0,2022,3,2,15,0,2022-03-02 15:00,10913.0
78.85,79.79,79.79,77.68,13796.0,108777264.0,2022,3,3,15,0,2022-03-03 15:00,13796.0
78.71,85.96,87.5,78.68,55942.0,476040800.0,2022,3,4,15,0,2022-03-04 15:00,55942.0
85.96,85.17,87.5,83.86,32391.0,278051936.0,2022,3,7,15,0,2022-03-07 15:00,32391.0
84.86,86.47,88.49,83.0,36451.0,313487520.0,2022,3,8,15,0,2022-03-08 15:00,36451.0
85.5,83.75,87.5,81.0,28912.0,241844800.0,2022,3,9,15,0,2022-03-09 15:00,28912.0
84.4,82.63,86.0,82.44,20262.0,169913744.0,2022,3,10,15,0,2022-03-10 15:00,20262.0
81.3,84.16,84.22,79.52,19017.0,156602272.0,2022,3,11,15,0,2022-03-11 15:00,19017.0
83.11,80.89,84.0,80.8,12385.0,101547976.0,2022,3,14,15,0,2022-03-14 15:00,12385.0
78.5,66.02,78.5,64.98,70702.0,498204992.0,2022,3,15,15,0,2022-03-15 15:00,70702.0
66.12,65.01,67.49,62.17,39696.0,255598592.0,2022,3,16,15,0,2022-03-16 15:00,39696.0
66.25,65.97,69.48,65.5,33391.0,224403632.0,2022,3,17,15,0,2022-03-17 15:00,33391.0
65.52,66.25,67.0,64.7,19098.0,125433032.0,2022,3,18,15,0,2022-03-18 15:00,19098.0
66.4,65.0,66.58,64.65,24664.0,161233680.0,2022,3,21,15,0,2022-03-21 15:00,24664.0
65.2,64.84,65.85,64.24,17039.0,110835872.0,2022,3,22,15,0,2022-03-22 15:00,17039.0
65.33,65.03,65.57,64.43,12603.0,82076552.0,2022,3,23,15,0,2022-03-23 15:00,12603.0
64.82,63.35,65.1,63.35,14334.0,91499504.0,2022,3,24,15,0,2022-03-24 15:00,14334.0
63.33,63.68,67.07,63.33,21622.0,140629200.0,2022,3,25,15,0,2022-03-25 15:00,21622.0
62.9,63.9,64.82,62.28,15119.0,96417128.0,2022,3,28,15,0,2022-03-28 15:00,15119.0
64.0,63.16,64.33,62.39,14050.0,88606432.0,2022,3,29,15,0,2022-03-29 15:00,14050.0
63.3,63.3,63.97,62.7,11904.0,75429120.0,2022,3,30,15,0,2022-03-30 15:00,11904.0
63.2,63.7,64.83,63.02,19414.0,123939120.0,2022,3,31,15,0,2022-03-31 15:00,19414.0
63.2,62.63,63.48,62.51,16734.0,105147864.0,2022,4,1,15,0,2022-04-01 15:00,16734.0
62.7,62.75,63.5,62.21,12820.0,80592040.0,2022,4,6,15,0,2022-04-06 15:00,12820.0
62.75,60.52,63.26,60.52,18046.0,111024992.0,2022,4,7,15,0,2022-04-07 15:00,18046.0
60.8,59.76,60.83,58.02,19449.0,115334096.0,2022,4,8,15,0,2022-04-08 15:00,19449.0
60.78,58.51,60.79,58.0,18019.0,106364808.0,2022,4,11,15,0,2022-04-11 15:00,18019.0
58.3,59.06,59.36,57.4,14889.0,86948304.0,2022,4,12,15,0,2022-04-12 15:00,14889.0
59.0,59.04,61.1,58.12,14777.0,88015952.0,2022,4,13,15,0,2022-04-13 15:00,14777.0
59.24,58.85,59.85,57.8,15021.0,88097784.0,2022,4,14,15,0,2022-04-14 15:00,15021.0
58.08,56.26,58.42,56.01,22197.0,126561224.0,2022,4,15,15,0,2022-04-15 15:00,22197.0
56.0,60.09,60.66,55.73,30077.0,177821616.0,2022,4,18,15,0,2022-04-18 15:00,30077.0
59.52,60.16,60.5,59.0,16412.0,97777288.0,2022,4,19,15,0,2022-04-19 15:00,16412.0
59.88,59.24,62.22,59.23,16283.0,98897168.0,2022,4,20,15,0,2022-04-20 15:00,16283.0
57.28,57.0,59.0,56.84,17588.0,101421528.0,2022,4,21,15,0,2022-04-21 15:00,17588.0
56.59,55.55,57.94,55.52,13820.0,77917360.0,2022,4,22,15,0,2022-04-22 15:00,13820.0
55.2,50.0,55.2,50.0,26103.0,135984720.0,2022,4,25,15,0,2022-04-25 15:00,26103.0
50.5,47.3,51.11,47.03,19901.0,97930896.0,2022,4,26,15,0,2022-04-26 15:00,19901.0
46.98,49.88,50.1,46.59,22862.0,110140624.0,2022,4,27,15,0,2022-04-27 15:00,22862.0
50.66,48.59,51.0,48.42,15866.0,78376592.0,2022,4,28,15,0,2022-04-28 15:00,15866.0
49.5,51.86,52.2,48.83,18942.0,96317512.0,2022,4,29,15,0,2022-04-29 15:00,18942.0
51.38,52.9,54.0,51.34,22621.0,118695328.0,2022,5,5,15,0,2022-05-05 15:00,22621.0
51.51,52.02,53.98,51.1,15844.0,83374160.0,2022,5,6,15,0,2022-05-06 15:00,15844.0
51.8,53.01,53.51,51.58,10617.0,56256152.0,2022,5,9,15,0,2022-05-09 15:00,10617.0
52.12,53.48,54.35,52.05,14884.0,79652800.0,2022,5,10,15,0,2022-05-10 15:00,14884.0
54.0,52.92,55.2,52.8,21983.0,119322136.0,2022,5,11,15,0,2022-05-11 15:00,21983.0
52.35,53.9,54.96,52.27,18016.0,97132600.0,2022,5,12,15,0,2022-05-12 15:00,18016.0
54.5,52.89,54.5,52.86,13131.0,70020504.0,2022,5,13,15,0,2022-05-13 15:00,13131.0
53.96,53.97,56.49,53.41,19683.0,107725568.0,2022,5,16,15,0,2022-05-16 15:00,19683.0
53.11,54.28,54.76,53.1,13872.0,75069816.0,2022,5,17,15,0,2022-05-17 15:00,13872.0
54.54,53.9,55.48,53.41,13875.0,75429936.0,2022,5,18,15,0,2022-05-18 15:00,13875.0
53.02,55.06,55.18,52.75,18294.0,99571904.0,2022,5,19,15,0,2022-05-19 15:00,18294.0
54.73,55.3,55.99,54.44,15244.0,83994952.0,2022,5,20,15,0,2022-05-20 15:00,15244.0
55.55,56.99,57.02,55.22,22374.0,126410560.0,2022,5,23,15,0,2022-05-23 15:00,22374.0
56.53,53.04,56.98,52.98,24946.0,136976224.0,2022,5,24,15,0,2022-05-24 15:00,24946.0
53.05,53.72,54.98,52.86,14959.0,80271760.0,2022,5,25,15,0,2022-05-25 15:00,14959.0
53.19,53.67,54.3,51.71,19288.0,102160576.0,2022,5,26,15,0,2022-05-26 15:00,19288.0
54.03,53.0,54.48,52.68,14361.0,76578296.0,2022,5,27,15,0,2022-05-27 15:00,14361.0
53.49,55.09,55.47,53.08,23353.0,127590496.0,2022,5,30,15,0,2022-05-30 15:00,23353.0
55.32,56.6,57.83,54.2,26399.0,148341392.0,2022,5,31,15,0,2022-05-31 15:00,26399.0
56.55,58.04,58.39,55.8,28274.0,162647888.0,2022,6,1,15,0,2022-06-01 15:00,28274.0
57.89,61.86,63.99,57.08,53911.0,327409056.0,2022,6,2,15,0,2022-06-02 15:00,53911.0
62.98,68.7,71.92,61.86,82129.0,544498624.0,2022,6,6,15,0,2022-06-06 15:00,82129.0
68.3,69.28,71.07,67.21,47824.0,330294976.0,2022,6,7,15,0,2022-06-07 15:00,47824.0
69.28,67.75,69.5,65.95,38889.0,262437424.0,2022,6,8,15,0,2022-06-08 15:00,38889.0
67.06,64.1,67.86,63.69,36660.0,238944640.0,2022,6,9,15,0,2022-06-09 15:00,36660.0
64.0,64.51,64.74,63.02,54132.0,345540160.0,2022,6,10,15,0,2022-06-10 15:00,54132.0
63.9,64.0,65.58,63.02,42554.0,274067456.0,2022,6,13,15,0,2022-06-13 15:00,42554.0
63.15,63.31,63.88,60.79,29962.0,186127808.0,2022,6,14,15,0,2022-06-14 15:00,29962.0
63.61,62.52,65.24,62.52,33759.0,215703616.0,2022,6,15,15,0,2022-06-15 15:00,33759.0
63.48,64.1,64.93,62.9,22182.0,142093312.0,2022,6,16,15,0,2022-06-16 15:00,22182.0
63.35,63.3,64.5,61.8,22194.0,139837120.0,2022,6,17,15,0,2022-06-17 15:00,22194.0
63.45,62.6,64.27,62.28,19351.0,121774240.0,2022,6,20,15,0,2022-06-20 15:00,19351.0
62.66,62.36,63.85,61.96,22190.0,139375120.0,2022,6,21,15,0,2022-06-21 15:00,22190.0
62.99,61.06,63.04,61.01,21757.0,134524000.0,2022,6,22,15,0,2022-06-22 15:00,21757.0
61.2,64.3,64.55,61.07,31885.0,201433584.0,2022,6,23,15,0,2022-06-23 15:00,31885.0
64.29,66.3,67.51,63.84,35657.0,235108704.0,2022,6,24,15,0,2022-06-24 15:00,35657.0
67.09,66.44,68.59,66.4,29208.0,196657424.0,2022,6,27,15,0,2022-06-27 15:00,29208.0
66.34,67.0,67.43,65.25,22959.0,151890736.0,2022,6,28,15,0,2022-06-28 15:00,22959.0
67.0,65.86,68.1,65.82,27666.0,185193936.0,2022,6,29,15,0,2022-06-29 15:00,27666.0
65.44,64.7,66.9,64.4,28592.0,186584064.0,2022,6,30,15,0,2022-06-30 15:00,28592.0
64.0,62.68,64.69,61.94,34314.0,216123296.0,2022,7,1,15,0,2022-07-01 15:00,34314.0
62.02,63.1,63.39,61.36,19899.0,124389920.0,2022,7,4,15,0,2022-07-04 15:00,19899.0
63.3,62.47,64.85,62.1,19426.0,122662928.0,2022,7,5,15,0,2022-07-05 15:00,19426.0
62.66,63.2,64.87,62.03,26667.0,169755312.0,2022,7,6,15,0,2022-07-06 15:00,26667.0
63.3,61.66,63.77,61.65,19276.0,119776440.0,2022,7,7,15,0,2022-07-07 15:00,19276.0
61.6,63.66,65.2,61.57,24156.0,153854736.0,2022,7,8,15,0,2022-07-08 15:00,24156.0
63.08,61.5,63.23,61.24,18476.0,114205440.0,2022,7,11,15,0,2022-07-11 15:00,18476.0
61.7,60.2,61.84,60.11,16286.0,99017208.0,2022,7,12,15,0,2022-07-12 15:00,16286.0
61.34,60.35,61.59,60.1,12285.0,74643456.0,2022,7,13,15,0,2022-07-13 15:00,12285.0
59.99,60.27,61.34,59.85,12051.0,72846480.0,2022,7,14,15,0,2022-07-14 15:00,12051.0
60.49,60.1,61.93,60.03,13786.0,83893104.0,2022,7,15,15,0,2022-07-15 15:00,13786.0
60.5,61.21,61.55,59.6,12078.0,73363088.0,2022,7,18,15,0,2022-07-18 15:00,12078.0
61.0,63.99,64.3,60.3,23256.0,145923760.0,2022,7,19,15,0,2022-07-19 15:00,23256.0
64.3,62.99,64.39,62.88,14954.0,95037200.0,2022,7,20,15,0,2022-07-20 15:00,14954.0
63.09,63.4,65.4,63.09,21155.0,136359392.0,2022,7,21,15,0,2022-07-21 15:00,21155.0
63.92,62.28,64.24,61.65,14551.0,91040136.0,2022,7,22,15,0,2022-07-22 15:00,14551.0
62.2,62.0,63.55,61.7,12339.0,76977840.0,2022,7,25,15,0,2022-07-25 15:00,12339.0
62.39,61.1,62.49,60.91,11750.0,72015824.0,2022,7,26,15,0,2022-07-26 15:00,11750.0
61.19,61.69,63.6,60.73,13080.0,80790464.0,2022,7,27,15,0,2022-07-27 15:00,13080.0
61.55,62.82,63.88,61.5,20197.0,127104408.0,2022,7,28,15,0,2022-07-28 15:00,20197.0
63.51,61.0,63.56,61.0,14894.0,92115264.0,2022,7,29,15,0,2022-07-29 15:00,14894.0
60.88,61.27,62.6,58.68,21444.0,130842160.0,2022,8,1,15,0,2022-08-01 15:00,21444.0
60.5,59.28,60.9,58.0,25470.0,151513728.0,2022,8,2,15,0,2022-08-02 15:00,25470.0
59.86,61.48,63.79,59.5,36548.0,226200864.0,2022,8,3,15,0,2022-08-03 15:00,36548.0
61.48,63.53,64.74,61.48,30734.0,194221056.0,2022,8,4,15,0,2022-08-04 15:00,30734.0
63.24,70.06,70.89,63.24,81901.0,560428224.0,2022,8,5,15,0,2022-08-05 15:00,81901.0
71.37,67.17,72.0,66.23,64342.0,436503552.0,2022,8,8,15,0,2022-08-08 15:00,64342.0
66.94,70.88,72.0,66.0,60800.0,419598048.0,2022,8,9,15,0,2022-08-09 15:00,60800.0
69.06,69.59,72.88,69.04,54348.0,383296800.0,2022,8,10,15,0,2022-08-10 15:00,54348.0
69.83,69.79,70.88,69.03,37041.0,259319600.0,2022,8,11,15,0,2022-08-11 15:00,37041.0
69.7,67.65,70.18,67.5,39315.0,268717184.0,2022,8,12,15,0,2022-08-12 15:00,39315.0
66.3,64.92,67.29,64.75,36131.0,236555296.0,2022,8,15,15,0,2022-08-15 15:00,36131.0
65.25,63.93,66.1,63.66,26822.0,173528336.0,2022,8,16,15,0,2022-08-16 15:00,26822.0
63.99,63.5,64.37,62.91,21998.0,139642448.0,2022,8,17,15,0,2022-08-17 15:00,21998.0
63.37,63.64,63.99,62.06,26841.0,169243056.0,2022,8,18,15,0,2022-08-18 15:00,26841.0
63.29,61.18,65.09,61.1,31842.0,199603680.0,2022,8,19,15,0,2022-08-19 15:00,31842.0
60.63,61.11,61.87,60.1,13704.0,83754768.0,2022,8,22,15,0,2022-08-22 15:00,13704.0
60.85,60.6,61.58,60.15,14317.0,86710280.0,2022,8,23,15,0,2022-08-23 15:00,14317.0
60.7,58.13,60.7,58.04,23752.0,139821536.0,2022,8,24,15,0,2022-08-24 15:00,23752.0
58.13,57.44,58.99,56.81,16384.0,94238840.0,2022,8,25,15,0,2022-08-25 15:00,16384.0
57.73,57.5,58.45,57.16,11741.0,67942056.0,2022,8,26,15,0,2022-08-26 15:00,11741.0
57.3,58.7,58.87,57.1,12664.0,73556272.0,2022,8,29,15,0,2022-08-29 15:00,12664.0
58.8,58.27,59.2,57.76,8676.0,50636088.0,2022,8,30,15,0,2022-08-30 15:00,8676.0
58.0,59.09,59.66,57.55,17281.0,101508032.0,2022,8,31,15,0,2022-08-31 15:00,17281.0
67.0,67.32,70.91,66.5,120235.0,829259776.0,2022,9,1,15,0,2022-09-01 15:00,120235.0
67.47,80.78,80.78,67.47,165612.0,1291388800.0,2022,9,2,15,0,2022-09-02 15:00,165612.0
82.79,77.35,83.85,75.8,168456.0,1346785152.0,2022,9,5,15,0,2022-09-05 15:00,168456.0
76.0,74.2,77.13,73.06,94136.0,702660800.0,2022,9,6,15,0,2022-09-06 15:00,94136.0
74.85,79.68,81.23,74.85,117183.0,927598592.0,2022,9,7,15,0,2022-09-07 15:00,117183.0
79.68,74.86,79.88,74.6,77004.0,588034112.0,2022,9,8,15,0,2022-09-08 15:00,77004.0
74.28,72.0,74.78,71.6,55692.0,403597184.0,2022,9,9,15,0,2022-09-09 15:00,55692.0
69.29,67.97,70.7,67.56,58441.0,402313120.0,2022,9,13,15,0,2022-09-13 15:00,58441.0
67.68,70.5,70.96,67.3,64513.0,447402304.0,2022,9,14,15,0,2022-09-14 15:00,64513.0
70.45,67.35,70.45,66.86,44340.0,302576576.0,2022,9,15,15,0,2022-09-15 15:00,44340.0
67.0,69.24,72.88,66.99,56372.0,394419840.0,2022,9,16,15,0,2022-09-16 15:00,56372.0
69.14,68.78,72.34,68.4,51394.0,362815680.0,2022,9,19,15,0,2022-09-19 15:00,51394.0
69.02,67.56,70.67,67.0,43944.0,301307808.0,2022,9,20,15,0,2022-09-20 15:00,43944.0
67.01,66.0,67.5,64.8,37526.0,248772496.0,2022,9,21,15,0,2022-09-21 15:00,37526.0
65.51,66.35,67.49,65.51,24260.0,161708800.0,2022,9,22,15,0,2022-09-22 15:00,24260.0
66.38,63.06,67.1,62.88,40223.0,258289184.0,2022,9,23,15,0,2022-09-23 15:00,40223.0
62.01,63.31,64.33,61.82,27207.0,172753216.0,2022,9,26,15,0,2022-09-26 15:00,27207.0
63.07,66.51,66.92,63.07,32020.0,210907504.0,2022,9,27,15,0,2022-09-27 15:00,32020.0
65.68,64.56,68.2,64.23,36144.0,238275296.0,2022,9,28,15,0,2022-09-28 15:00,36144.0
65.18,63.97,66.25,63.73,27693.0,178900480.0,2022,9,29,15,0,2022-09-29 15:00,27693.0
64.04,62.68,64.5,62.66,21223.0,135133600.0,2022,9,30,15,0,2022-09-30 15:00,21223.0
58.47,57.5,60.1,56.52,43378.0,250357488.0,2022,10,10,15,0,2022-10-10 15:00,43378.0
57.98,56.26,58.18,55.88,24195.0,137580128.0,2022,10,11,15,0,2022-10-11 15:00,24195.0
56.68,59.39,59.75,55.5,33022.0,189891664.0,2022,10,12,15,0,2022-10-12 15:00,33022.0
58.5,59.31,60.63,58.5,20138.0,120166008.0,2022,10,13,15,0,2022-10-13 15:00,20138.0
60.0,60.77,61.45,59.68,20657.0,125301664.0,2022,10,14,15,0,2022-10-14 15:00,20657.0
60.28,61.8,62.59,59.5,20755.0,127901680.0,2022,10,17,15,0,2022-10-17 15:00,20755.0
62.3,60.51,62.43,60.33,20103.0,122541280.0,2022,10,18,15,0,2022-10-18 15:00,20103.0
60.68,59.11,61.01,59.11,18456.0,110246888.0,2022,10,19,15,0,2022-10-19 15:00,18456.0
58.55,63.93,64.49,58.51,49271.0,307751712.0,2022,10,20,15,0,2022-10-20 15:00,49271.0
63.5,65.33,66.0,62.12,34866.0,223711600.0,2022,10,21,15,0,2022-10-21 15:00,34866.0
66.2,64.68,68.18,64.0,29020.0,191219440.0,2022,10,24,15,0,2022-10-24 15:00,29020.0
64.3,64.35,65.6,62.95,24320.0,156110448.0,2022,10,25,15,0,2022-10-25 15:00,24320.0
65.0,65.8,66.45,63.0,29016.0,189222304.0,2022,10,26,15,0,2022-10-26 15:00,29016.0
65.44,67.42,68.68,65.44,41326.0,277278432.0,2022,10,27,15,0,2022-10-27 15:00,41326.0
66.6,64.82,68.48,64.23,35069.0,232850480.0,2022,10,28,15,0,2022-10-28 15:00,35069.0
64.4,65.76,67.5,64.05,30644.0,203355184.0,2022,10,31,15,0,2022-10-31 15:00,30644.0
